tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/23 06:20:11,06:20:11,000757797,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,95,60231,,0,2
2020/01/23 06:20:17,06:20:17,000786565,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,96,60230,,0,2
2020/01/23 06:20:23,06:20:23,000612538,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,97,60229,,0,2
2020/01/23 06:20:29,06:20:29,000979048,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,98,59972,,0,3
2020/01/23 06:20:35,06:20:35,000706254,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,99,59971,,0,3
2020/01/23 06:20:41,06:20:41,000612226,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,100,59970,,0,3
2020/01/23 06:20:47,06:20:47,000592694,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,101,59969,,0,3
2020/01/23 06:20:53,06:20:53,000604012,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,102,59968,,0,3
2020/01/23 06:20:59,06:20:59,000908054,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,103,60223,,0,2
2020/01/23 06:21:05,06:21:05,000682946,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,104,60222,,0,2
2020/01/23 06:21:11,06:21:11,000548896,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,105,60221,,0,2
2020/01/23 06:21:17,06:21:17,000549445,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,106,60220,,0,2
2020/01/23 06:21:23,06:21:23,000624280,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,107,60219,,0,2
2020/01/23 06:21:29,06:21:29,000648609,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,108,59962,,0,3
2020/01/23 06:21:35,06:21:35,000972171,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,109,59961,,0,3
2020/01/23 06:21:41,06:21:41,000694397,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,110,59960,,0,3
2020/01/23 06:21:47,06:21:47,000562730,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,111,59959,,0,3
2020/01/23 06:21:53,06:21:53,000620609,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,112,59958,,0,3
2020/01/23 06:21:59,06:21:59,001064230,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,113,59957,,0,3
2020/01/23 06:22:05,06:22:05,000656774,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,114,59956,,0,3
2020/01/23 06:22:11,06:22:11,000702040,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,115,59955,,0,3
