tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/16 22:08:38,22:08:38,000601360,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,158,47061,,0,2
2020/01/16 22:08:43,22:08:43,000567673,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,159,47060,,0,2
2020/01/16 22:08:49,22:08:49,000673091,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,160,47059,,0,2
2020/01/16 22:08:55,22:08:55,000567039,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,161,47058,,0,2
2020/01/16 22:09:00,22:09:00,000577211,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,162,47057,,0,2
2020/01/16 22:09:05,22:09:05,000612237,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,163,47056,,0,2
2020/01/16 22:09:11,22:09:11,000566838,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,164,46799,,0,3
2020/01/16 22:09:17,22:09:17,000652098,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,165,46798,,0,3
2020/01/16 22:09:23,22:09:23,000805205,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,166,46797,,0,3
2020/01/16 22:09:28,22:09:28,000576498,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,167,46796,,0,3
2020/01/16 22:09:34,22:09:34,000569812,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,168,46795,,0,3
2020/01/16 22:09:39,22:09:39,000610034,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,169,46794,,0,3
2020/01/16 22:09:45,22:09:45,000664906,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,170,46793,,0,3
2020/01/16 22:09:51,22:09:51,000601579,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,171,46792,,0,3
2020/01/16 22:09:57,22:09:57,000617082,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,172,46791,,0,3
2020/01/16 22:10:03,22:10:03,000578967,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,173,46790,,0,3
2020/01/16 22:10:09,22:10:09,000552650,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,174,46789,,0,3
2020/01/16 22:10:14,22:10:14,000825915,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,175,46788,,0,3
2020/01/16 22:10:19,22:10:19,000666476,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,176,46787,,0,3
2020/01/16 22:10:24,22:10:24,000755109,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,177,46786,,0,3
2020/01/16 22:10:29,22:10:29,000823378,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,178,46785,,0,3
2020/01/16 22:10:34,22:10:34,000695501,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,179,46784,,0,3
